surah:ayah	position	word	meaning	ayah_link
19:41	4	ib'rāhīma	Ibrahim	 وَاذْكُرْ فِي الْكِتَابِ إِبْرَاهِيمَ إِنَّهُ كَانَ صِدِّيقًا نَبِيًّا
19:46	6	yāib'rāhīmu	O Ibrahim	 قَالَ أَرَاغِبٌ أَنْتَ عَنْ آلِهَتِي يَا إِبْرَاهِيمُ
19:58	17	ib'rāhīma	(of) Ibrahim	 وَمِمَّنْ حَمَلْنَا مَعَ نُوحٍ وَمِنْ ذُرِّيَّةِ إِبْرَاهِيمَ وَإِسْرَائِيلَ
21:51	3	ib'rāhīma	Ibrahim	 وَلَقَدْ آتَيْنَا إِبْرَاهِيمَ رُشْدَهُ مِنْ قَبْلُ وَكُنَّا بِهِ عَالِمِينَ
21:60	7	ib'rāhīmu	Ibrahim	 قَالُوا سَمِعْنَا فَتًى يَذْكُرُهُمْ يُقَالُ لَهُ إِبْرَاهِيمُ
21:62	6	yāib'rāhīmu	O Ibrahim	 قَالُوا أَأَنْتَ فَعَلْتَ هَٰذَا بِآلِهَتِنَا يَا إِبْرَاهِيمُ
21:69	7	ib'rāhīma	Ibrahim	 قُلْنَا يَا نَارُ كُونِي بَرْدًا وَسَلَامًا عَلَىٰ إِبْرَاهِيمَ
22:26	3	li-ib'rāhīma	to Ibrahim	 وَإِذْ بَوَّأْنَا لِإِبْرَاهِيمَ مَكَانَ الْبَيْتِ أَنْ لَا تُشْرِكْ بِي شَيْئًا
22:43	2	ib'rāhīma	(of) Ibrahim	 وَقَوْمُ إِبْرَاهِيمَ وَقَوْمُ لُوطٍ
22:78	17	ib'rāhīma	Ibrahim	 مِلَّةَ أَبِيكُمْ إِبْرَاهِيمَ هُوَ سَمَّاكُمُ الْمُسْلِمِينَ مِنْ قَبْلُ
26:69	4	ib'rāhīma	(of) Ibrahim	 وَاتْلُ عَلَيْهِمْ نَبَأَ إِبْرَاهِيمَ
29:16	1	wa-ib'rāhīma	And Ibrahim 	 وَإِبْرَاهِيمَ إِذْ قَالَ لِقَوْمِهِ اعْبُدُوا اللَّهَ وَاتَّقُوهُ
29:31	4	ib'rāhīma	(to) Ibrahim	 وَلَمَّا جَاءَتْ رُسُلُنَا إِبْرَاهِيمَ بِالْبُشْرَىٰ قَالُوا
33:7	9	wa-ib'rāhīma	and Ibrahim	 وَإِذْ أَخَذْنَا مِنَ النَّبِيِّينَ مِيثَاقَهُمْ وَمِنْكَ وَمِنْ نُوحٍ وَإِبْرَاهِيمَ
37:83	4	la-ib'rāhīma	(was) surely Ibrahim	 وَإِنَّ مِنْ شِيعَتِهِ لَإِبْرَاهِيمَ
37:104	3	yāib'rāhīmu	O Ibrahim	 وَنَادَيْنَاهُ أَنْ يَا إِبْرَاهِيمُ
37:109	3	ib'rāhīma	Ibrahim	 سَلَامٌ عَلَىٰ إِبْرَاهِيمَ
38:45	3	ib'rāhīma	Ibrahim	 وَاذْكُرْ عِبَادَنَا إِبْرَاهِيمَ وَإِسْحَاقَ وَيَعْقُوبَ أُولِي الْأَيْدِي
42:13	15	ib'rāhīma	Ibrahim	 وَمَا وَصَّيْنَا بِهِ إِبْرَاهِيمَ وَمُوسَىٰ وَعِيسَىٰ أَنْ أَقِيمُوا الدِّينَ
43:26	3	ib'rāhīmu	Ibrahim Said	 وَإِذْ قَالَ إِبْرَاهِيمُ لِأَبِيهِ وَقَوْمِهِ إِنَّنِي بَرَاءٌ مِمَّا تَعْبُدُونَ
51:24	5	ib'rāhīma	(of) Ibrahim	 هَلْ أَتَاكَ حَدِيثُ ضَيْفِ إِبْرَاهِيمَ الْمُكْرَمِينَ
53:37	1	wa-ib'rāhīma	And Ibrahim	 وَإِبْرَاهِيمَ الَّذِي وَفَّىٰ
57:26	4	wa-ib'rāhīma	and Ibrahim	 وَلَقَدْ أَرْسَلْنَا نُوحًا وَإِبْرَاهِيمَ وَجَعَلْنَا فِي ذُرِّيَّتِهِمَا النُّبُوَّةَ
60:4	7	ib'rāhīma	Ibrahim	 قَدْ كَانَتْ لَكُمْ أُسْوَةٌ حَسَنَةٌ فِي إِبْرَاهِيمَ وَالَّذِينَ مَعَهُ
60:4	35	ib'rāhīma	(of) Ibrahim	 إِلَّا قَوْلَ إِبْرَاهِيمَ لِأَبِيهِ لَأَسْتَغْفِرَنَّ لَكَ
87:19	2	ib'rāhīma	(of) Ibrahim	 صُحُفِ إِبْرَاهِيمَ وَمُوسَىٰ
