surah:ayah	position	word	meaning	ayah_link
54:48	9	saqara	(of) Hell	<a style='color:#95C7FF' href='https://quran.com/54:48/tafsirs/toBeReplaced'> يَوْمَ يُسْحَبُونَ فِي النَّارِ عَلَىٰ وُجُوهِهِمْ ذُوقُوا مَسَّ سَقَرَ</a>
74:26	2	saqara	(into) Hell	<a style='color:#95C7FF' href='https://quran.com/74:26/tafsirs/toBeReplaced'> سَأُصْلِيهِ سَقَرَ</a>
74:27	4	saqaru	(is) Hell	<a style='color:#95C7FF' href='https://quran.com/74:27/tafsirs/toBeReplaced'> وَمَا أَدْرَاكَ مَا سَقَرُ</a>
74:42	4	saqara	Hell	<a style='color:#95C7FF' href='https://quran.com/74:42/tafsirs/toBeReplaced'> مَا سَلَكَكُمْ فِي سَقَرَ</a>
