surah:ayah	position	word	meaning	ayah_link
72:1	8	l-jini	the jinn	<a style='color:#95C7FF' href='https://quran.com/72:1/tafsirs/toBeReplaced'> قُلْ أُوحِيَ إِلَيَّ أَنَّهُ اسْتَمَعَ نَفَرٌ مِنَ الْجِنِّ فَقَالُوا إِنَّا سَمِعْنَا قُرْآنًا عَجَبًا</a>
72:5	7	wal-jinu	and the jinn	<a style='color:#95C7FF' href='https://quran.com/72:5/tafsirs/toBeReplaced'> وَأَنَّا ظَنَنَّا أَنْ لَنْ تَقُولَ الْإِنْسُ وَالْجِنُّ عَلَى اللَّهِ كَذِبًا</a>
72:6	9	l-jini	the jinn	<a style='color:#95C7FF' href='https://quran.com/72:6/tafsirs/toBeReplaced'> وَأَنَّهُ كَانَ رِجَالٌ مِنَ الْإِنْسِ يَعُوذُونَ بِرِجَالٍ مِنَ الْجِنِّ فَزَادُوهُمْ رَهَقًا</a>
58:16	3	junnatan	(as) a cover	<a style='color:#95C7FF' href='https://quran.com/58:16/tafsirs/toBeReplaced'> اتَّخَذُوا أَيْمَانَهُمْ جُنَّةً فَصَدُّوا عَنْ سَبِيلِ اللَّهِ فَلَهُمْ عَذَابٌ مُهِينٌ</a>
63:2	3	junnatan	(as) a cover	<a style='color:#95C7FF' href='https://quran.com/63:2/tafsirs/toBeReplaced'> اتَّخَذُوا أَيْمَانَهُمْ جُنَّةً فَصَدُّوا عَنْ سَبِيلِ اللَّهِ إِنَّهُمْ سَاءَ مَا كَانُوا يَعْمَلُونَ</a>
2:25	8	jannātin	(will be) Gardens	<a style='color:#95C7FF' href='https://quran.com/2:25/tafsirs/toBeReplaced'> وَبَشِّرِ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ أَنَّ لَهُمْ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
2:265	12	jannatin	a garden	<a style='color:#95C7FF' href='https://quran.com/2:265/tafsirs/toBeReplaced'> كَمَثَلِ جَنَّةٍ بِرَبْوَةٍ أَصَابَهَا وَابِلٌ فَآتَتْ أُكُلَهَا ضِعْفَيْنِ</a>
2:266	6	jannatun	a garden	<a style='color:#95C7FF' href='https://quran.com/2:266/tafsirs/toBeReplaced'> أَيَوَدُّ أَحَدُكُمْ أَنْ تَكُونَ لَهُ جَنَّةٌ مِنْ نَخِيلٍ وَأَعْنَابٍ</a>
3:15	10	jannātun	(are) Gardens	<a style='color:#95C7FF' href='https://quran.com/3:15/tafsirs/toBeReplaced'> لِلَّذِينَ اتَّقَوْا عِنْدَ رَبِّهِمْ جَنَّاتٌ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
3:133	6	wajannatin	and a Garden 	<a style='color:#95C7FF' href='https://quran.com/3:133/tafsirs/toBeReplaced'> وَسَارِعُوا إِلَىٰ مَغْفِرَةٍ مِنْ رَبِّكُمْ وَجَنَّةٍ عَرْضُهَا السَّمَاوَاتُ وَالْأَرْضُ</a>
